Tipo de Producto,Código Barras,SKU,Variante,Precio Venta
EM VEHICULO,10002942,10002942,GPS TRACKER COD 2942,"29.900,00"
EM VEHICULO,25700548,25700548,GPS TRACKER UBICACION VEHICULO TT-548 + CHIP,"56.000,00"
EM VARIOS,10002749,10002749,GRAMERA COD 2749,"8.990,00"
EM VARIOS,10000482,10000482,GRAMERA COD 482,"7.190,00"
EM VARIOS,3800123110184,10003346,GRAMERA COD RST-500 COD 3346,"7.490,00"
EM VARIOS,7858816001031,87520103,GRAMERA IRM-00103,"6.500,00"
EM VARIOS,10000933,10000933,HDMI WIFI CON MIRACAST,"34.000,00"
AC PORTA CELULAR,67200005,67200005,HOLDER REJILLA MAGNETICO,"4.900,00"
AC PORTA CELULAR,69380937,69380937,HOLDER REJILLA PREMIUM,"3.500,00"
Sin Tipo,1495836362124,123456,HUB,"4.734,00"
EM CABLE,4897005980287,10000738,HUB 4 PUERTOS 2.0 COD 738,"3.990,00"
EM CABLE,6957107316012,10002293,HUB 4 PUERTOS COD 2293,"6.500,00"
EM VARIOS,7858816012686,87521268,HUB 4 PUERTOS USB 2.0 IRM-01268,"3.000,00"
EM VARIOS,6908620061125,10522437,HUB 4 PUERTOS USB 3.0 COD 2437,"10.500,00"
EM VARIOS,10001220,10001220,HUB 7 PUERTOS 2.0 COD 1220,"5.600,00"
EM VARIOS,7858816043925,87524392,HUB CARGA 4 PUERTOS USB IRM-04392,"6.000,00"
EM ADAPTADOR,49000044,49000044,HUB ENERGIZADO 4 USB 4.4 LDNIO,"11.500,00"
EM PERIFERICO PC,98931011,98931011,HUB USB 2.0 4 PUERTOS HT-1011,"5.500,00"
EM PERIFERICO PC,87938041,87938041,HUB USB 2.0 4 PUERTOS IRM-08041,"3.500,00"
EM VARIOS,766623160605,98520605,HUB USB 2.0 HT1003 3 PUERTOS Y LECTOR DE MICRO SD,"4.500,00"
EM PERIFERICO PC,6931326001843,40081843,HUB USB 3.0 4 PUERTOS,"11.990,00"
EM PERIFERICO PC,7858816066887,87726688,HUB USB 3.0 4 PUERTOS IRM-06688,"7.990,00"
EM ADAPTADOR,7858816043932,87524393,HUB USB 4 PUERTOS IRM-04393,"5.500,00"
EM PERIFERICO PC,7168298825118,98930024,HUB USB 4 PUERTOS PHILCO 29USBHB24B,"5.500,00"
EM PERIFERICO PC,4710007746301,98930061,HUB USB 7 PUERTOS DBLUE DBHUB061,"8.990,00"
EM CABLE,6925871603140,22080314,HUB USB ET-E0314,"2.500,00"
EM ADAPTADOR,42120100,42120100,HUB USB MH-100,"3.900,00"
EM ADAPTADOR,10002939,10002939,HUB USB TIPO C 2 PUERTOS Y LECTOR SD/MICRO SD COD 2939,"9.990,00"
EM ADAPTADOR,6192085658116,40028116,HUB USB TIPO C 2 PUERTOS-LECTOR SD/MICRO-HDMI,"29.990,00"
EM PERIFERICO PC,6956846536361,40926361,HUB USB TIPO C 4 PUERTOS T-818A,"14.990,00"
EM PERIFERICO PC,40925011,40925011,HUB USB TIPO C 4 PUERTOS XL-5011,"14.990,00"
EM CABLE,6957107331015,10001512,HUB USB-TIPO C COD 1512,"5.900,00"
CV HIGIENE Y ASEO,7805040001825,47881825,IGENIX CLOROGEL 900 ML,"1.290,00"
EM VARIOS,2021030101,10007555,IMPRESORA TERMICA COD 7555 USB,"44.990,00"
EM JOYSTICK,66003164,66003164,JOYPAD CON 64 JGOS,"10.500,00"
EM JOYSTICK,6925871600507,22280950,JOYSTICK BLUETOOTH ET-Y9PS50B,"15.990,00"
EM JOYSTICK,6925871691468,22280956,JOYSTICK BLUETOOTH ET-Y9PS56B,"19.990,00"
EM JOYSTICK,6925871691444,22280958,JOYSTICK BLUETOOTH ET-Y9PS58B,"15.990,00"
EM JOYSTICK,7858816071492,87287149,JOYSTICK BLUETOOTH IRM-07149,"16.990,00"
EM JOYSTICK,18280000,18280000,JOYSTICK BLUETOOTH PARA CELULARES,"19.900,00"
EM JOYSTICK,22280000,22280000,JOYSTICK BLUETOOTH PARA CELULARES EWTTO,"19.900,00"
EM JOYSTICK,7297932319109,31FJXPG910,JOYSTICK BLUETOOTH ULTRA PG910,"18.990,00"
EM JOYSTICK,8713439204919,92280545,JOYSTICK INALAMBRICO TRUST YULA GXT 545 PC/PS3,"39.990,00"
EM JOYSTICK,10003405,10003405,JOYSTICK MINI PARA SMARTPHONE BLUETOOTH,"9.900,00"
EM JOYSTICK,872800883,872800883,JOYSTICK PARA CELULAR 883,"18.900,00"
EM JOYSTICK,10001782,10001782,JOYSTICK PARA CELULAR COD 1782,"16.000,00"
EM JOYSTICK,6987245391282,10002227,JOYSTICK PARA CELULAR COD 2227,"16.990,00"
EM JOYSTICK,6931534500039,10000040,JOYSTICK PARA CELULAR COD 40,"15.990,00"
EM JOYSTICK,98280001,98280001,JOYSTICK PARA PC SNES,"6.500,00"
EM JOYSTICK,4260294560222,31SNE49116,JOYSTICK PARA PC SNES,"6.000,00"
EM JOYSTICK,6926868810053,10000734,JOYSTICK PARA SMARTPHONE 734,"14.990,00"
EM VARIOS,6987246390383,10001474,JOYSTICK PARA SMARTPHONE COD 1474,"22.500,00"
EM VARIOS,4710345738525,65528525,JOYSTICK PC C1001,"5.500,00"
EM JOYSTICK,6926556542310,98282310,JOYSTICK PS4 ALTERNATIVO,"29.990,00"
EM JOYSTICK,6937867731218,10001777,JOYSTICK USB COD 1777,"6.500,00"
EM JOYSTICK,2020050060647,18286064,JOYSTICK USB EUROCASE BAT EUGA-30,"8.990,00"
EM JOYSTICK,7858816046025,87284602,JOYSTICK USB IRM-04602 TIPO SNES,"4.990,00"
EM JOYSTICK,6905631118015,40280760,JOYSTICK USB UCOM UC-JS760,"7.990,00"
CV HIGIENE Y ASEO,47880190,47880190,JUMBO TOALLA WINROLL PACK 190 MTS X2,"5.990,00"
EM RADIO PORTATIL,853700694,853700694,"KARAOKE USB, SD, FM C.REM, 20 WATT","46.500,00"
EM VARIOS,10001666,10001666,KIT ACCESORIOS GOPRO COD 1666,"22.500,00"
EM VARIOS,10002928,10002928,KIT ACCESORIOS GOPRO COD 2928 51 PIEZAS,"24.990,00"
EM VARIOS,10520350,10520350,KIT ARO DE LUZ + TRIPODE COD D666,"33.500,00"
EM VARIOS,10112606,10112606,KIT ARO DE LUZ CON PORTA CELULAR Y MICROFONO COD 112606,"23.990,00"
EM VARIOS,10520329,10520329,KIT ARO DE LUZ MAS TRIPODE COD 329,"24.990,00"
AC CARGADOR CASA,10000189,10000189,KIT CARGADOR TABLET SAM 3 X 1 CASA,"5.990,00"
EM VARIOS,7858816084997,87528499,KIT DE LIMPIEZA IRM-08499,"3.000,00"
EM PERIFERICO PC,6922951500122,10119866,"KIT GAMER TECLADO, MOUSE, AUDIFONOS Y MOUSEPAD 119866","35.990,00"
EM VARIOS,105213198,105213198,KIT LIMPIA LCD 3 EN 1 COD 13198,"3.000,00"
AC BLUETOOTH,110401001,110401001,KIT MANOS LIBRES BLUETOOTH,"39.500,00"
EM ADAPTADOR,10003932,10003932,KIT OTG 3X1 MICRO USB A USB +MC + SD + TF,"3.000,00"
AC VIDRIO 5D,342714208,342714208,LAMINA 360 SAM NOTE 8,"6.000,00"
AC VIDRIO 5D,766614269,766614269,LAMINA 360 SAM S10,"9.990,00"
AC LAMINA STICKER,50291454,50291454,LAMINA 360 SAM S6 EDGE,"2.500,00"
AC VIDRIO 5D,342714191,342714191,LAMINA 360 SAM S7 EDGE,"6.000,00"
AC VIDRIO 5D,342714200,342714200,LAMINA 360 SAM S8,"6.000,00"
AC VIDRIO 5D,342714201,342714201,LAMINA 360 SAM S8 PLUS,"6.000,00"
AC VIDRIO 5D,766614203,766614203,LAMINA 360 SAM S9,"9.990,00"
AC VIDRIO 5D,766614204,766614204,LAMINA 360 SAM S9 PLUS,"9.990,00"
AC VIDRIO TEMPLADO,1908070125021,345205303,LAMINA ANTIESPIA HUAWEI P20 LITE,"5.000,00"
AC VIDRIO 5D,1908070129494,343407601,LAMINA ANTIESPIA IPHONE 11,"6.000,00"
AC VIDRIO 5D,1908070129517,343407603,LAMINA ANTIESPIA IPHONE 11 PRO,"6.000,00"
AC VIDRIO TEMPLADO,1908070124970,345207253,LAMINA ANTIESPIA IPHONE 7,"5.000,00"
AC VIDRIO TEMPLADO,1908070126066,343407253,LAMINA ANTIESPIA IPHONE 7,"6.000,00"
AC VIDRIO TEMPLADO,1908070124987,345207254,LAMINA ANTIESPIA IPHONE 7 PLUS,"5.000,00"
AC VIDRIO TEMPLADO,1908070124994,345207258,LAMINA ANTIESPIA IPHONE XR,"5.000,00"
AC VIDRIO TEMPLADO,1908070125007,345207600,LAMINA ANTIESPIA IPHONE XS MAX,"5.000,00"
AC VIDRIO TEMPLADO,345214263,345214263,LAMINA ANTIESPIA SAM J4 PLUS,"5.000,00"
AC VIDRIO TEMPLADO,345214264,345214264,LAMINA ANTIESPIA SAM J6 PLUS,"5.000,00"
